Following,Built on web - but only used in app - click tracking,,Yes,Stats Totals tab,Webview,team,stats,stats-manage-totals,utility,team|stats|stats-manage-totals|utility,team_stats,FALSE,,,,,,,,,,
Following,Built on web - but only used in app - click tracking,,Yes,Individual player stat entry page,Webview,team,stats,stats-manage-players,utility,team|stats|stats-manage-players|utility,team_stats,FALSE,,,,,,,,,,
Following,Both,Yes,Yes,"Click on ""add stats"" from the games need attention drop down",Native,team,stats,missing-stats,utility,team|stats|missing-stats|utility,team_stats,FALSE,,,,,,,,,,
Following,Both,Yes,Yes,Main video tab from the team page,Webview,team,videos,videos-home, ,team|videos|videos-home| ,team_videos,FALSE,/local/team/videos.aspx,,,,,,,,,
Following,Both,Yes,Yes,Team video watch page,Native,team,video,team-video-watch, ,team|video|team-video-watch| ,team_video,,,,,,,,,,,
Following,App,,Yes,Team video upload details page,Native,team,video-details,team-video-details,utility,team|video-details|team-video-details|utility,team_video-details,,,,,,,,,,,
Latest,App Only,,Yes,Main latest tab,Native,latest,latest-home,latest-home, ,latest|latest-home|latest-home| ,latest_home,FALSE,,,,,,,,,,
Latest,App Only,,Yes,Main latest tab,Native,sport,sport-playoffs,sport-playoffs, ,sport|sport-playoffs|sport-playoffs| ,sport_sport-playoffs,FALSE,,,,,,,,,,
Latest,Both,Yes,Yes,App arena page - latest news - etc,Native & Webview,sport,sport-home,sport-home, ,sport|sport-home|sport-home| ,sport_home,FALSE,/national/national_sport.aspx,6876,Concordia,https://www.maxpreps.com/national/football.htm,,concordia_sport,,,,
Latest,Both,Yes,Yes,From the sport arena page clicking on stats - it defaults to player,Native & Webview,leaderboard,leaderboard-home,player-stat, ,leaderboard|leaderboard-home|player-stat| ,leaderboard_home,FALSE,/list/stat_leaders.aspx,,Concordia,,,,,,,
Latest,Both,Yes,Yes,From the sport arena page clicking on stats. clicking over to team,Native & Webview,leaderboard,leaderboard-home,team-stat, ,leaderboard|leaderboard-home|team-stat| ,leaderboard_home,FALSE,/list/stat_leaders.aspx,,Concordia,,,,,,,
Latest,App Only - click tracking,,Yes,From the sport arena page clicking on the stats filter,Native,leaderboard,leaderboard-filter,leaderboard-filter, ,leaderboard|leaderboard-filter|leaderboard-filter| ,leaderboard_leaderboard-filter,FALSE,/list/stat_leaders.aspx,,Concordia,,,,,,,
Latest,Both,Yes,Yes,From the sport arena page clicking on rankings,Native and Webview,rankings,rankings-home,team-rankings, ,rankings|rankings-home|team-rankings| ,rankings_home,FALSE,,6879,Concordia,https://www.maxpreps.com/rankings/football/1/national.htm,,,,,,
Latest,App Only - click tracking,,Yes,From the sport arena page clicking on the rankings filter,Native,rankings,rankings-filter,rankings-filter, ,rankings|rankings-filter|rankings-filter| ,rankings_rankings-filter,FALSE,/list/stat_leaders.aspx,,Concordia,,,,,,,
Latest,App Only,,Yes,Clicking on a video thumbnail from the latest tab or a sports arena page - it opens the video and the list of related videos,Native,latest,video,video-watch, ,latest|video|video-watch| ,latest_video,FALSE,,,,,,,,,,
Search,App only,,Yes,"Clicking on the search icon in the upper right corner of the app or clicking on ""get started"". Can we see the difference of people clicking on the nearby teams vs using the search to find their school and can we see what they are typing in the search box?",Native,search,search-home,search-teams, ,search|search-home|search-teams| ,search,FALSE,,,,,,,,,,
Search,App only,,Yes,Team search results page,Native,search,search-results,search-teams-results, ,search|search-results|search-teams-results| ,search,FALSE,,,,,,,,,,
Search,App only,,Yes,"clicking on the search icon in the upper right corner of the app and clicking to the athlete search OR clicking the ""add athlete"" pill at the top of the following page OR clicking ""find child"" in the ""my children"" section on the membership homepage OR after registration getting the to the athlete search to claim",Native,search,search-home,search-athletes, ,search|search-home|search-athletes| ,search,FALSE,,,,,,,,,,
Search,App only,,Yes,Athlete search results page,Native,search,search-results,search-athletes-results, ,search|search-results|search-athletes-results| ,search,FALSE,,,,,,,,,,
Scores,App Only,,Yes,Main scores tab,App only ,score ,score-home,score-home, ,score|score-home|score-home| ,score _home,FALSE,,,,,,,,,,
